2.365E+02	0.0139789
8.350E+02	0.00045521
2.097E+03	3.12256e-05
1.271E+04	2.63887e-07
4.580E+04	8.76419e-09
5.484E+04	4.88512e-09
8.185E+04	1.61393e-09
1.617E+05	3.49351e-10
2.833E+05	7.40558e-11
3.069E+05	5.04725e-11
5.824E+05	1.33774e-11
1.083E+06	2.61773e-12
2.015E+06	4.82035e-13
3.675E+06	6.68299e-14
4.580E+06	1.99127e-14
