5.380E+04	7.2974e-09
1.090E+05	1.00459e-09
2.090E+05	1.30622e-10
3.780E+05	4.12698e-11
7.340E+05	6.56403e-12
1.430E+06	1.18182e-12
3.160E+06	1.50949e-13
5.480E+06	3.02372e-14
7.530E+06	1.15033e-14
