1.1E6	5.5159e-13
1.4E6	2.86749e-13
1.8E6	1.64484e-13
2.3E6	8.60061e-14
2.8E6	4.03999e-14
3.6E6	1.84222e-14
4.6E6	8.81385e-15
5.8E6	3.14753e-15
7.1E6	9.90161e-16
9.E6	2.88066e-16
