18480	1.34272e-08	8.01116e-09	5.19033e-09
29848	3.5735e-09	1.49746e-09	1.1231e-09
66780	3.88635e-10	7.95452e-11	7.95452e-11
195160	2.42211e-11	1.08964e-11	7.78314e-12
654640	1.32189e-12	1.78266e-12	8.61114e-13
